branch,customer,length,fleet1,fleet2,fleet3,frequency,accuracy
KWNA,HPST1000,1,Miscellaneous - Tools,,,109,1
KWNA,HPST1000,1,Industrial Tools & Equipment,,,154,1
KWNA,HPST1000,1,Electrical Leads & Accessories,,,81,1
KWNA,HPST1000,1,Power Tools & Accessories,,,138,1
KWNA,HPST1000,1,Winches,,,55,1
KWNA,HPST1000,1,Welders - Electric,,,70,1
KWNA,HPST1000,1,Chain Blocks,,,62,1
KWNA,HPST1000,2,Miscellaneous - Tools,Chain Blocks,,55,0.504587
KWNA,HPST1000,2,Miscellaneous - Tools,Electrical Leads & Accessories,,67,0.614679
KWNA,HPST1000,2,Miscellaneous - Tools,Industrial Tools & Equipment,,108,0.990826
KWNA,HPST1000,2,Miscellaneous - Tools,Miscellaneous - Tools,,104,0.954128
KWNA,HPST1000,2,Miscellaneous - Tools,Power Tools & Accessories,,99,0.908257
KWNA,HPST1000,2,Miscellaneous - Tools,Welders - Electric,,55,0.504587
KWNA,HPST1000,2,Miscellaneous - Tools,Winches,,51,0.46789
KWNA,HPST1000,3,Miscellaneous - Tools,Chain Blocks,Industrial Tools & Equipment,55,1
KWNA,HPST1000,3,Miscellaneous - Tools,Chain Blocks,Power Tools & Accessories,55,1
KWNA,HPST1000,3,Miscellaneous - Tools,Electrical Leads & Accessories,Electrical Leads & Accessories,63,0.940299
KWNA,HPST1000,3,Miscellaneous - Tools,Electrical Leads & Accessories,Industrial Tools & Equipment,65,0.970149
KWNA,HPST1000,3,Miscellaneous - Tools,Electrical Leads & Accessories,Miscellaneous - Tools,57,0.850746
KWNA,HPST1000,3,Miscellaneous - Tools,Electrical Leads & Accessories,Power Tools & Accessories,65,0.970149
KWNA,HPST1000,3,Miscellaneous - Tools,Industrial Tools & Equipment,Chain Blocks,55,0.509259
KWNA,HPST1000,3,Miscellaneous - Tools,Industrial Tools & Equipment,Electrical Leads & Accessories,63,0.583333
KWNA,HPST1000,3,Miscellaneous - Tools,Industrial Tools & Equipment,Industrial Tools & Equipment,107,0.990741
KWNA,HPST1000,3,Miscellaneous - Tools,Industrial Tools & Equipment,Miscellaneous - Tools,85,0.787037
KWNA,HPST1000,3,Miscellaneous - Tools,Industrial Tools & Equipment,Power Tools & Accessories,96,0.888889
KWNA,HPST1000,3,Miscellaneous - Tools,Industrial Tools & Equipment,Welders - Electric,54,0.5
KWNA,HPST1000,3,Miscellaneous - Tools,Miscellaneous - Tools,Chain Blocks,54,0.519231
KWNA,HPST1000,3,Miscellaneous - Tools,Miscellaneous - Tools,Electrical Leads & Accessories,67,0.644231
KWNA,HPST1000,3,Miscellaneous - Tools,Miscellaneous - Tools,Industrial Tools & Equipment,104,1
KWNA,HPST1000,3,Miscellaneous - Tools,Miscellaneous - Tools,Miscellaneous - Tools,100,0.961538
KWNA,HPST1000,3,Miscellaneous - Tools,Miscellaneous - Tools,Power Tools & Accessories,95,0.913462
KWNA,HPST1000,3,Miscellaneous - Tools,Miscellaneous - Tools,Welders - Electric,53,0.509615
KWNA,HPST1000,3,Miscellaneous - Tools,Power Tools & Accessories,Chain Blocks,55,0.555556
KWNA,HPST1000,3,Miscellaneous - Tools,Power Tools & Accessories,Electrical Leads & Accessories,65,0.656566
KWNA,HPST1000,3,Miscellaneous - Tools,Power Tools & Accessories,Industrial Tools & Equipment,98,0.989899
KWNA,HPST1000,3,Miscellaneous - Tools,Power Tools & Accessories,Miscellaneous - Tools,79,0.79798
KWNA,HPST1000,3,Miscellaneous - Tools,Power Tools & Accessories,Power Tools & Accessories,97,0.979798
KWNA,HPST1000,3,Miscellaneous - Tools,Power Tools & Accessories,Welders - Electric,52,0.525253
