branch,customer,length,fleet1,fleet2,fleet3,frequency,accuracy
PINJ,ALCO1000,1,Access - Knuckle Booms,,,393,1
PINJ,ALCO1000,1,Access - Scissor Lifts,,,216,1
PINJ,ALCO1000,1,Air Compressors - Diesel Small,,,56,1
PINJ,ALCO1000,1,Fans,,,115,1
PINJ,ALCO1000,1,Lighting Towers,,,71,1
PINJ,ALCO1000,1,Welders - Motorised,,,243,1
PINJ,ALCO1000,1,Welders - Accessories,,,233,1
PINJ,ALCO1000,1,Concrete Vibe Units,,,56,1
PINJ,ALCO1000,1,Pumps - Small,,,53,1
PINJ,ALCO1000,2,Access - Knuckle Booms,Access - Knuckle Booms,,384,0.977099
PINJ,ALCO1000,2,Access - Knuckle Booms,Access - Scissor Lifts,,186,0.473282
PINJ,ALCO1000,2,Access - Knuckle Booms,Air Compressors - Diesel Small,,53,0.13486
PINJ,ALCO1000,2,Access - Knuckle Booms,Concrete Vibe Units,,55,0.139949
PINJ,ALCO1000,2,Access - Knuckle Booms,Fans,,101,0.256997
PINJ,ALCO1000,2,Access - Knuckle Booms,Lighting Towers,,65,0.165394
PINJ,ALCO1000,2,Access - Knuckle Booms,Pumps - Small,,51,0.129771
PINJ,ALCO1000,2,Access - Knuckle Booms,Welders - Accessories,,198,0.503817
PINJ,ALCO1000,2,Access - Knuckle Booms,Welders - Motorised,,208,0.529262
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Knuckle Booms,Access - Knuckle Booms,376,0.979167
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Knuckle Booms,Access - Scissor Lifts,185,0.481771
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Knuckle Booms,Air Compressors - Diesel Small,52,0.135417
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Knuckle Booms,Concrete Vibe Units,53,0.138021
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Knuckle Booms,Fans,100,0.260417
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Knuckle Booms,Lighting Towers,63,0.164063
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Knuckle Booms,Welders - Accessories,193,0.502604
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Knuckle Booms,Welders - Motorised,203,0.528646
PINJ,ALCO1000,3,Access - Knuckle Booms,Welders - Accessories,Access - Knuckle Booms,173,0.873737
PINJ,ALCO1000,3,Access - Knuckle Booms,Welders - Accessories,Access - Scissor Lifts,134,0.676768
PINJ,ALCO1000,3,Access - Knuckle Booms,Welders - Accessories,Fans,76,0.383838
PINJ,ALCO1000,3,Access - Knuckle Booms,Welders - Accessories,Welders - Accessories,173,0.873737
PINJ,ALCO1000,3,Access - Knuckle Booms,Welders - Accessories,Welders - Motorised,167,0.843434
PINJ,ALCO1000,3,Access - Knuckle Booms,Welders - Motorised,Access - Knuckle Booms,185,0.889423
PINJ,ALCO1000,3,Access - Knuckle Booms,Welders - Motorised,Access - Scissor Lifts,139,0.668269
PINJ,ALCO1000,3,Access - Knuckle Booms,Welders - Motorised,Fans,75,0.360577
PINJ,ALCO1000,3,Access - Knuckle Booms,Welders - Motorised,Welders - Accessories,164,0.788462
PINJ,ALCO1000,3,Access - Knuckle Booms,Welders - Motorised,Welders - Motorised,185,0.889423
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Scissor Lifts,Access - Knuckle Booms,164,0.88172
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Scissor Lifts,Access - Scissor Lifts,152,0.817204
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Scissor Lifts,Fans,79,0.424731
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Scissor Lifts,Lighting Towers,52,0.27957
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Scissor Lifts,Welders - Accessories,134,0.72043
PINJ,ALCO1000,3,Access - Knuckle Booms,Access - Scissor Lifts,Welders - Motorised,136,0.731183
PINJ,ALCO1000,3,Access - Knuckle Booms,Fans,Access - Knuckle Booms,93,0.920792
PINJ,ALCO1000,3,Access - Knuckle Booms,Fans,Access - Scissor Lifts,76,0.752475
PINJ,ALCO1000,3,Access - Knuckle Booms,Fans,Fans,55,0.544554
PINJ,ALCO1000,3,Access - Knuckle Booms,Fans,Welders - Accessories,79,0.782178
PINJ,ALCO1000,3,Access - Knuckle Booms,Fans,Welders - Motorised,79,0.782178
PINJ,ALCO1000,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Access - Knuckle Booms,52,0.981132
PINJ,ALCO1000,3,Access - Knuckle Booms,Lighting Towers,Access - Knuckle Booms,60,0.923077
PINJ,ALCO1000,3,Access - Knuckle Booms,Lighting Towers,Access - Scissor Lifts,52,0.8
PINJ,ALCO1000,3,Access - Knuckle Booms,Lighting Towers,Welders - Accessories,53,0.815385
PINJ,ALCO1000,3,Access - Knuckle Booms,Lighting Towers,Welders - Motorised,54,0.830769
PINJ,ALCO1000,2,Welders - Accessories,Access - Knuckle Booms,,190,0.815451
PINJ,ALCO1000,2,Welders - Accessories,Access - Scissor Lifts,,141,0.60515
PINJ,ALCO1000,2,Welders - Accessories,Fans,,78,0.334764
PINJ,ALCO1000,2,Welders - Accessories,Lighting Towers,,54,0.23176
PINJ,ALCO1000,2,Welders - Accessories,Welders - Accessories,,202,0.866953
PINJ,ALCO1000,2,Welders - Accessories,Welders - Motorised,,190,0.815451
PINJ,ALCO1000,3,Welders - Accessories,Access - Knuckle Booms,Access - Knuckle Booms,185,0.973684
PINJ,ALCO1000,3,Welders - Accessories,Access - Knuckle Booms,Access - Scissor Lifts,129,0.678947
PINJ,ALCO1000,3,Welders - Accessories,Access - Knuckle Booms,Fans,79,0.415789
PINJ,ALCO1000,3,Welders - Accessories,Access - Knuckle Booms,Lighting Towers,53,0.278947
PINJ,ALCO1000,3,Welders - Accessories,Access - Knuckle Booms,Welders - Accessories,137,0.721053
