branch,customer,length,fleet1,fleet2,fleet3,frequency,accuracy
SPRI,BIEL4023,1,Demolition,,,111,1
SPRI,BIEL4023,1,Air Accessories,,,70,1
SPRI,BIEL4023,1,Compaction - Rammers & Vibrating Plates,,,189,1
SPRI,BIEL4023,1,Masonry Saws,,,168,1
SPRI,BIEL4023,1,Concrete Vibe Units,,,106,1
SPRI,BIEL4023,1,Landscaping Equipment,,,138,1
SPRI,BIEL4023,1,Pumps - Hoses,,,98,1
SPRI,BIEL4023,1,Pumps - Small,,,99,1
SPRI,BIEL4023,1,Masonry Blades,,,137,1
SPRI,BIEL4023,1,Air Breakers,,,62,1
SPRI,BIEL4023,1,Air Compressors - Diesel Small,,,54,1
SPRI,BIEL4023,1,Generators - Petrol,,,103,1
SPRI,BIEL4023,1,Air Breakers - Attachments,,,95,1
SPRI,BIEL4023,2,Demolition,Air Breakers - Attachments,,56,0.504505
SPRI,BIEL4023,2,Demolition,Compaction - Rammers & Vibrating Plates,,79,0.711712
SPRI,BIEL4023,2,Demolition,Demolition,,75,0.675676
SPRI,BIEL4023,2,Demolition,Generators - Petrol,,58,0.522523
SPRI,BIEL4023,2,Demolition,Landscaping Equipment,,51,0.459459
SPRI,BIEL4023,2,Demolition,Masonry Blades,,66,0.594595
SPRI,BIEL4023,2,Demolition,Masonry Saws,,73,0.657658
SPRI,BIEL4023,3,Demolition,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,70,0.886076
SPRI,BIEL4023,3,Demolition,Compaction - Rammers & Vibrating Plates,Masonry Blades,51,0.64557
SPRI,BIEL4023,3,Demolition,Compaction - Rammers & Vibrating Plates,Masonry Saws,55,0.696203
SPRI,BIEL4023,3,Demolition,Demolition,Compaction - Rammers & Vibrating Plates,59,0.786667
SPRI,BIEL4023,3,Demolition,Demolition,Demolition,55,0.733333
SPRI,BIEL4023,3,Demolition,Masonry Saws,Compaction - Rammers & Vibrating Plates,61,0.835616
SPRI,BIEL4023,3,Demolition,Masonry Saws,Masonry Blades,54,0.739726
SPRI,BIEL4023,3,Demolition,Masonry Saws,Masonry Saws,61,0.835616
SPRI,BIEL4023,3,Demolition,Masonry Blades,Compaction - Rammers & Vibrating Plates,56,0.848485
SPRI,BIEL4023,3,Demolition,Masonry Blades,Masonry Saws,53,0.80303
SPRI,BIEL4023,2,Pumps - Hoses,Compaction - Rammers & Vibrating Plates,,67,0.683673
SPRI,BIEL4023,2,Pumps - Hoses,Concrete Vibe Units,,53,0.540816
SPRI,BIEL4023,2,Pumps - Hoses,Landscaping Equipment,,53,0.540816
SPRI,BIEL4023,2,Pumps - Hoses,Masonry Blades,,59,0.602041
SPRI,BIEL4023,2,Pumps - Hoses,Masonry Saws,,66,0.673469
SPRI,BIEL4023,2,Pumps - Hoses,Pumps - Hoses,,59,0.602041
SPRI,BIEL4023,2,Pumps - Hoses,Pumps - Small,,53,0.540816
SPRI,BIEL4023,3,Pumps - Hoses,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,58,0.865672
SPRI,BIEL4023,3,Pumps - Hoses,Compaction - Rammers & Vibrating Plates,Masonry Blades,52,0.776119
SPRI,BIEL4023,3,Pumps - Hoses,Compaction - Rammers & Vibrating Plates,Masonry Saws,54,0.80597
SPRI,BIEL4023,3,Pumps - Hoses,Masonry Saws,Compaction - Rammers & Vibrating Plates,52,0.787879
SPRI,BIEL4023,3,Pumps - Hoses,Masonry Saws,Masonry Saws,57,0.863636
SPRI,BIEL4023,2,Air Accessories,Masonry Saws,,51,0.728571
SPRI,BIEL4023,2,Pumps - Small,Compaction - Rammers & Vibrating Plates,,73,0.737374
SPRI,BIEL4023,2,Pumps - Small,Concrete Vibe Units,,55,0.555556
SPRI,BIEL4023,2,Pumps - Small,Landscaping Equipment,,53,0.535354
SPRI,BIEL4023,2,Pumps - Small,Masonry Blades,,62,0.626263
SPRI,BIEL4023,2,Pumps - Small,Masonry Saws,,68,0.686869
SPRI,BIEL4023,2,Pumps - Small,Pumps - Hoses,,56,0.565657
SPRI,BIEL4023,2,Pumps - Small,Pumps - Small,,57,0.575758
SPRI,BIEL4023,3,Pumps - Small,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,62,0.849315
SPRI,BIEL4023,3,Pumps - Small,Compaction - Rammers & Vibrating Plates,Masonry Blades,55,0.753425
SPRI,BIEL4023,3,Pumps - Small,Compaction - Rammers & Vibrating Plates,Masonry Saws,57,0.780822
SPRI,BIEL4023,3,Pumps - Small,Masonry Blades,Masonry Saws,51,0.822581
SPRI,BIEL4023,3,Pumps - Small,Masonry Saws,Compaction - Rammers & Vibrating Plates,56,0.823529
SPRI,BIEL4023,3,Pumps - Small,Masonry Saws,Masonry Blades,51,0.75
SPRI,BIEL4023,3,Pumps - Small,Masonry Saws,Masonry Saws,57,0.838235
SPRI,BIEL4023,2,Compaction - Rammers & Vibrating Plates,Air Accessories,,51,0.269841
SPRI,BIEL4023,2,Compaction - Rammers & Vibrating Plates,Air Breakers - Attachments,,69,0.365079
SPRI,BIEL4023,2,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,,163,0.862434
SPRI,BIEL4023,2,Compaction - Rammers & Vibrating Plates,Concrete Vibe Units,,65,0.343915
SPRI,BIEL4023,2,Compaction - Rammers & Vibrating Plates,Demolition,,74,0.391534
SPRI,BIEL4023,2,Compaction - Rammers & Vibrating Plates,Generators - Petrol,,67,0.354497
SPRI,BIEL4023,2,Compaction - Rammers & Vibrating Plates,Landscaping Equipment,,73,0.386243
SPRI,BIEL4023,2,Compaction - Rammers & Vibrating Plates,Masonry Blades,,95,0.502646
SPRI,BIEL4023,2,Compaction - Rammers & Vibrating Plates,Masonry Saws,,106,0.560847
SPRI,BIEL4023,2,Compaction - Rammers & Vibrating Plates,Pumps - Hoses,,62,0.328042
SPRI,BIEL4023,2,Compaction - Rammers & Vibrating Plates,Pumps - Small,,65,0.343915
SPRI,BIEL4023,3,Compaction - Rammers & Vibrating Plates,Air Breakers - Attachments,Air Breakers - Attachments,53,0.768116
SPRI,BIEL4023,3,Compaction - Rammers & Vibrating Plates,Air Breakers - Attachments,Compaction - Rammers & Vibrating Plates,58,0.84058
SPRI,BIEL4023,3,Compaction - Rammers & Vibrating Plates,Air Breakers - Attachments,Masonry Saws,51,0.73913
SPRI,BIEL4023,3,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,Air Breakers - Attachments,67,0.411043
SPRI,BIEL4023,3,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,143,0.877301
