branch,customer,length,fleet1,fleet2,fleet3,frequency,accuracy
PORM,LEIG1014,1,Access - Knuckle Booms,,,68,1
PORM,LEIG1014,1,Compaction - Rollers - Single Drum Padfoot,,,31,1
PORM,LEIG1014,1,Concrete Vibe Units,,,91,1
PORM,LEIG1014,1,Demolition,,,109,1
PORM,LEIG1014,1,Portable - Toilets,,,38,1
PORM,LEIG1014,1,Pumps - Small,,,60,1
PORM,LEIG1014,1,Pumps - Hoses,,,100,1
PORM,LEIG1014,1,Generators - Petrol,,,86,1
PORM,LEIG1014,1,Compaction - Rammers & Vibrating Plates,,,113,1
PORM,LEIG1014,1,Masonry Saws,,,35,1
PORM,LEIG1014,1,Access - Straight Booms,,,39,1
PORM,LEIG1014,1,Air Accessories,,,109,1
PORM,LEIG1014,1,Air Compressors - Diesel Small,,,108,1
PORM,LEIG1014,1,Air Hand Tools,,,80,1
PORM,LEIG1014,1,Power Tools & Accessories,,,31,1
PORM,LEIG1014,2,Access - Knuckle Booms,Demolition,,34,0.5
PORM,LEIG1014,2,Compaction - Rammers & Vibrating Plates,Air Accessories,,53,0.469027
PORM,LEIG1014,2,Compaction - Rammers & Vibrating Plates,Air Compressors - Diesel Small,,53,0.469027
PORM,LEIG1014,2,Compaction - Rammers & Vibrating Plates,Air Hand Tools,,43,0.380531
PORM,LEIG1014,2,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,,74,0.654867
PORM,LEIG1014,2,Compaction - Rammers & Vibrating Plates,Concrete Vibe Units,,48,0.424779
PORM,LEIG1014,2,Compaction - Rammers & Vibrating Plates,Demolition,,48,0.424779
PORM,LEIG1014,2,Compaction - Rammers & Vibrating Plates,Generators - Petrol,,46,0.40708
PORM,LEIG1014,2,Compaction - Rammers & Vibrating Plates,Pumps - Hoses,,49,0.433628
PORM,LEIG1014,2,Compaction - Rammers & Vibrating Plates,Pumps - Small,,34,0.300885
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Air Accessories,Air Accessories,41,0.773585
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Air Accessories,Air Compressors - Diesel Small,41,0.773585
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Air Accessories,Air Hand Tools,32,0.603774
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Air Hand Tools,Air Accessories,35,0.813953
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Air Hand Tools,Air Compressors - Diesel Small,35,0.813953
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Air Compressors - Diesel Small,Air Accessories,41,0.773585
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Air Compressors - Diesel Small,Air Compressors - Diesel Small,41,0.773585
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Air Compressors - Diesel Small,Air Hand Tools,32,0.603774
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Concrete Vibe Units,Air Accessories,35,0.729167
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Concrete Vibe Units,Air Compressors - Diesel Small,35,0.729167
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Concrete Vibe Units,Compaction - Rammers & Vibrating Plates,31,0.645833
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Demolition,Air Accessories,33,0.6875
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Demolition,Air Compressors - Diesel Small,33,0.6875
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Demolition,Compaction - Rammers & Vibrating Plates,31,0.645833
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,Air Accessories,37,0.5
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,Air Compressors - Diesel Small,37,0.5
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,53,0.716216
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,Concrete Vibe Units,31,0.418919
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,Demolition,34,0.459459
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Generators - Petrol,Demolition,31,0.673913
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Pumps - Hoses,Air Accessories,33,0.673469
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Pumps - Hoses,Air Compressors - Diesel Small,33,0.673469
PORM,LEIG1014,3,Compaction - Rammers & Vibrating Plates,Pumps - Hoses,Pumps - Hoses,31,0.632653
PORM,LEIG1014,2,Generators - Petrol,Air Accessories,,48,0.55814
PORM,LEIG1014,2,Generators - Petrol,Air Compressors - Diesel Small,,48,0.55814
PORM,LEIG1014,2,Generators - Petrol,Air Hand Tools,,40,0.465116
PORM,LEIG1014,2,Generators - Petrol,Compaction - Rammers & Vibrating Plates,,50,0.581395
PORM,LEIG1014,2,Generators - Petrol,Concrete Vibe Units,,36,0.418605
PORM,LEIG1014,2,Generators - Petrol,Demolition,,54,0.627907
PORM,LEIG1014,2,Generators - Petrol,Generators - Petrol,,44,0.511628
PORM,LEIG1014,2,Generators - Petrol,Pumps - Hoses,,34,0.395349
PORM,LEIG1014,3,Generators - Petrol,Air Accessories,Air Accessories,34,0.708333
PORM,LEIG1014,3,Generators - Petrol,Air Accessories,Air Compressors - Diesel Small,34,0.708333
PORM,LEIG1014,3,Generators - Petrol,Air Compressors - Diesel Small,Air Accessories,34,0.708333
PORM,LEIG1014,3,Generators - Petrol,Air Compressors - Diesel Small,Air Compressors - Diesel Small,34,0.708333
PORM,LEIG1014,3,Generators - Petrol,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,36,0.72
PORM,LEIG1014,3,Generators - Petrol,Demolition,Air Accessories,37,0.685185
PORM,LEIG1014,3,Generators - Petrol,Demolition,Air Compressors - Diesel Small,37,0.685185
PORM,LEIG1014,3,Generators - Petrol,Demolition,Air Hand Tools,34,0.62963
PORM,LEIG1014,3,Generators - Petrol,Demolition,Compaction - Rammers & Vibrating Plates,35,0.648148
PORM,LEIG1014,3,Generators - Petrol,Demolition,Demolition,32,0.592593
PORM,LEIG1014,3,Generators - Petrol,Generators - Petrol,Demolition,31,0.704545
PORM,LEIG1014,2,Concrete Vibe Units,Air Accessories,,51,0.56044
PORM,LEIG1014,2,Concrete Vibe Units,Air Compressors - Diesel Small,,51,0.56044
PORM,LEIG1014,2,Concrete Vibe Units,Air Hand Tools,,42,0.461538
PORM,LEIG1014,2,Concrete Vibe Units,Compaction - Rammers & Vibrating Plates,,48,0.527473
PORM,LEIG1014,2,Concrete Vibe Units,Concrete Vibe Units,,50,0.549451
PORM,LEIG1014,2,Concrete Vibe Units,Demolition,,44,0.483516
PORM,LEIG1014,2,Concrete Vibe Units,Generators - Petrol,,35,0.384615
PORM,LEIG1014,2,Concrete Vibe Units,Pumps - Hoses,,38,0.417582
PORM,LEIG1014,3,Concrete Vibe Units,Air Accessories,Air Accessories,34,0.666667
PORM,LEIG1014,3,Concrete Vibe Units,Air Accessories,Air Compressors - Diesel Small,33,0.647059
PORM,LEIG1014,3,Concrete Vibe Units,Air Compressors - Diesel Small,Air Accessories,34,0.666667
