branch,customer,length,fleet1,fleet2,fleet3,frequency,accuracy
FRAN,ABIG1003,1,Compaction - Rollers - Double Drum Smooth,,,48,1
FRAN,ABIG1003,1,Pumps - Hoses,,,87,1
FRAN,ABIG1003,1,Generators - Diesel Small,,,111,1
FRAN,ABIG1003,1,Compaction - Rammers & Vibrating Plates,,,152,1
FRAN,ABIG1003,1,Masonry Saws,,,121,1
FRAN,ABIG1003,1,Generators - Petrol,,,80,1
FRAN,ABIG1003,1,Miscellaneous - Tools,,,116,1
FRAN,ABIG1003,1,Pumps - Large,,,54,1
FRAN,ABIG1003,1,Access - Knuckle Booms,,,91,1
FRAN,ABIG1003,1,Compaction - Rollers - Other,,,73,1
FRAN,ABIG1003,1,Compaction - Rollers - Single Drum Padfoot,,,89,1
FRAN,ABIG1003,1,Compaction - Rollers - Single Drum Smooth,,,53,1
FRAN,ABIG1003,1,Concrete Vibe Units,,,99,1
FRAN,ABIG1003,1,Earthmoving - Mini Excavators,,,44,1
FRAN,ABIG1003,1,Air Breakers,,,45,1
FRAN,ABIG1003,1,Lighting Towers,,,125,1
FRAN,ABIG1003,1,Masonry Blades,,,104,1
FRAN,ABIG1003,1,Measurement Equipment,,,52,1
FRAN,ABIG1003,1,Pumps - Small,,,74,1
FRAN,ABIG1003,1,Trailers,,,71,1
FRAN,ABIG1003,1,Earthmoving - Excavators - Attachments,,,47,1
FRAN,ABIG1003,1,Air Compressors - Diesel Small,,,92,1
FRAN,ABIG1003,1,Concrete,,,39,1
FRAN,ABIG1003,1,Water Blasters,,,57,1
FRAN,ABIG1003,1,Access - Straight Booms,,,71,1
FRAN,ABIG1003,1,Electrical Leads & Accessories,,,44,1
FRAN,ABIG1003,1,Power Tools & Accessories,,,55,1
FRAN,ABIG1003,1,Air Accessories,,,84,1
FRAN,ABIG1003,1,Air Hand Tools,,,51,1
FRAN,ABIG1003,1,Materials Handling - Telehandler,,,31,1
FRAN,ABIG1003,2,Compaction - Rollers - Double Drum Smooth,Compaction - Rammers & Vibrating Plates,,36,0.75
FRAN,ABIG1003,2,Compaction - Rollers - Double Drum Smooth,Lighting Towers,,32,0.666667
FRAN,ABIG1003,2,Compaction - Rollers - Double Drum Smooth,Masonry Saws,,32,0.666667
FRAN,ABIG1003,2,Air Hand Tools,Compaction - Rammers & Vibrating Plates,,34,0.666667
FRAN,ABIG1003,2,Air Hand Tools,Lighting Towers,,33,0.647059
FRAN,ABIG1003,2,Generators - Diesel Small,Access - Knuckle Booms,,44,0.396396
FRAN,ABIG1003,2,Generators - Diesel Small,Access - Straight Booms,,33,0.297297
FRAN,ABIG1003,2,Generators - Diesel Small,Air Accessories,,38,0.342342
FRAN,ABIG1003,2,Generators - Diesel Small,Air Compressors - Diesel Small,,41,0.369369
FRAN,ABIG1003,2,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,,68,0.612613
FRAN,ABIG1003,2,Generators - Diesel Small,Compaction - Rollers - Other,,34,0.306306
FRAN,ABIG1003,2,Generators - Diesel Small,Compaction - Rollers - Single Drum Padfoot,,44,0.396396
FRAN,ABIG1003,2,Generators - Diesel Small,Compaction - Rollers - Single Drum Smooth,,31,0.279279
FRAN,ABIG1003,2,Generators - Diesel Small,Concrete Vibe Units,,45,0.405405
FRAN,ABIG1003,2,Generators - Diesel Small,Generators - Diesel Small,,61,0.54955
FRAN,ABIG1003,2,Generators - Diesel Small,Generators - Petrol,,39,0.351351
FRAN,ABIG1003,2,Generators - Diesel Small,Lighting Towers,,54,0.486486
FRAN,ABIG1003,2,Generators - Diesel Small,Masonry Blades,,47,0.423423
FRAN,ABIG1003,2,Generators - Diesel Small,Masonry Saws,,55,0.495495
FRAN,ABIG1003,2,Generators - Diesel Small,Miscellaneous - Tools,,51,0.459459
FRAN,ABIG1003,2,Generators - Diesel Small,Pumps - Hoses,,44,0.396396
FRAN,ABIG1003,2,Generators - Diesel Small,Pumps - Small,,31,0.279279
FRAN,ABIG1003,2,Generators - Diesel Small,Trailers,,38,0.342342
FRAN,ABIG1003,3,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,45,0.661765
FRAN,ABIG1003,3,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,Generators - Diesel Small,36,0.529412
FRAN,ABIG1003,3,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,Lighting Towers,38,0.558824
FRAN,ABIG1003,3,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,Masonry Blades,35,0.514706
FRAN,ABIG1003,3,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,Masonry Saws,39,0.573529
FRAN,ABIG1003,3,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,Miscellaneous - Tools,34,0.5
FRAN,ABIG1003,3,Generators - Diesel Small,Pumps - Hoses,Compaction - Rammers & Vibrating Plates,32,0.727273
FRAN,ABIG1003,3,Generators - Diesel Small,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,36,0.590164
FRAN,ABIG1003,3,Generators - Diesel Small,Generators - Diesel Small,Lighting Towers,35,0.57377
FRAN,ABIG1003,3,Generators - Diesel Small,Generators - Diesel Small,Masonry Blades,34,0.557377
FRAN,ABIG1003,3,Generators - Diesel Small,Generators - Diesel Small,Masonry Saws,36,0.590164
FRAN,ABIG1003,3,Generators - Diesel Small,Lighting Towers,Lighting Towers,39,0.722222
FRAN,ABIG1003,3,Generators - Diesel Small,Lighting Towers,Masonry Saws,33,0.611111
FRAN,ABIG1003,3,Generators - Diesel Small,Masonry Blades,Compaction - Rammers & Vibrating Plates,35,0.744681
FRAN,ABIG1003,3,Generators - Diesel Small,Masonry Blades,Generators - Diesel Small,31,0.659574
FRAN,ABIG1003,3,Generators - Diesel Small,Masonry Blades,Lighting Towers,37,0.787234
FRAN,ABIG1003,3,Generators - Diesel Small,Masonry Blades,Masonry Saws,33,0.702128
FRAN,ABIG1003,3,Generators - Diesel Small,Masonry Saws,Air Compressors - Diesel Small,32,0.581818
FRAN,ABIG1003,3,Generators - Diesel Small,Masonry Saws,Compaction - Rammers & Vibrating Plates,40,0.727273
FRAN,ABIG1003,3,Generators - Diesel Small,Masonry Saws,Generators - Diesel Small,36,0.654545
FRAN,ABIG1003,3,Generators - Diesel Small,Masonry Saws,Lighting Towers,41,0.745455
FRAN,ABIG1003,3,Generators - Diesel Small,Masonry Saws,Masonry Blades,35,0.636364
FRAN,ABIG1003,3,Generators - Diesel Small,Masonry Saws,Masonry Saws,38,0.690909
FRAN,ABIG1003,3,Generators - Diesel Small,Miscellaneous - Tools,Compaction - Rammers & Vibrating Plates,34,0.666667
FRAN,ABIG1003,3,Generators - Diesel Small,Miscellaneous - Tools,Miscellaneous - Tools,34,0.666667
FRAN,ABIG1003,2,Measurement Equipment,Compaction - Rammers & Vibrating Plates,,35,0.673077
FRAN,ABIG1003,2,Measurement Equipment,Generators - Diesel Small,,31,0.596154
FRAN,ABIG1003,2,Measurement Equipment,Lighting Towers,,32,0.615385
FRAN,ABIG1003,2,Pumps - Hoses,Access - Knuckle Booms,,34,0.390805
FRAN,ABIG1003,2,Pumps - Hoses,Air Compressors - Diesel Small,,31,0.356322
FRAN,ABIG1003,2,Pumps - Hoses,Compaction - Rammers & Vibrating Plates,,58,0.666667
FRAN,ABIG1003,2,Pumps - Hoses,Compaction - Rollers - Single Drum Padfoot,,35,0.402299
FRAN,ABIG1003,2,Pumps - Hoses,Concrete Vibe Units,,47,0.54023
FRAN,ABIG1003,2,Pumps - Hoses,Generators - Diesel Small,,44,0.505747
FRAN,ABIG1003,2,Pumps - Hoses,Lighting Towers,,40,0.45977
FRAN,ABIG1003,2,Pumps - Hoses,Masonry Blades,,35,0.402299
FRAN,ABIG1003,2,Pumps - Hoses,Masonry Saws,,40,0.45977
FRAN,ABIG1003,2,Pumps - Hoses,Miscellaneous - Tools,,46,0.528736
FRAN,ABIG1003,2,Pumps - Hoses,Pumps - Hoses,,48,0.551724
FRAN,ABIG1003,2,Pumps - Hoses,Pumps - Small,,40,0.45977
