branch,customer,length,fleet1,fleet2,fleet3,frequency,accuracy
KWNA,BPRE6001,1,Chain Blocks,,,71,1
KWNA,BPRE6001,1,Access - Scissor Lifts,,,50,1
KWNA,BPRE6001,1,Industrial Tools & Equipment,,,158,1
KWNA,BPRE6001,1,Miscellaneous - Tools,,,197,1
KWNA,BPRE6001,1,Power Tools & Accessories,,,74,1
KWNA,BPRE6001,1,Winches,,,60,1
KWNA,BPRE6001,1,Access - Knuckle Booms,,,242,1
KWNA,BPRE6001,1,Slings  Shackles & Clamps,,,43,1
KWNA,BPRE6001,1,Jacking,,,33,1
KWNA,BPRE6001,1,Air Compressors - Diesel Small,,,150,1
KWNA,BPRE6001,1,Materials Handling - Forklift,,,67,1
KWNA,BPRE6001,1,Bolting Tools,,,104,1
KWNA,BPRE6001,1,Compaction - Rammers & Vibrating Plates,,,65,1
KWNA,BPRE6001,1,Earthmoving - Skid Steer - Loaders,,,69,1
KWNA,BPRE6001,1,Fans,,,72,1
KWNA,BPRE6001,1,Air Hand Tools,,,63,1
KWNA,BPRE6001,1,Generators - Diesel Medium,,,45,1
KWNA,BPRE6001,1,Generators - Diesel Small,,,148,1
KWNA,BPRE6001,1,Plumbers Equipment,,,59,1
KWNA,BPRE6001,1,Electrical Leads & Accessories,,,55,1
KWNA,BPRE6001,1,Air Breakers,,,68,1
KWNA,BPRE6001,1,Lighting Towers,,,84,1
KWNA,BPRE6001,1,Lighting - Other,,,50,1
KWNA,BPRE6001,1,Welders - Accessories,,,42,1
KWNA,BPRE6001,1,Concrete,,,38,1
KWNA,BPRE6001,1,Welders - Electric,,,34,1
KWNA,BPRE6001,2,Access - Knuckle Booms,Access - Knuckle Booms,,228,0.942149
KWNA,BPRE6001,2,Access - Knuckle Booms,Access - Scissor Lifts,,40,0.165289
KWNA,BPRE6001,2,Access - Knuckle Booms,Air Breakers,,59,0.243802
KWNA,BPRE6001,2,Access - Knuckle Booms,Air Compressors - Diesel Small,,117,0.483471
KWNA,BPRE6001,2,Access - Knuckle Booms,Bolting Tools,,67,0.27686
KWNA,BPRE6001,2,Access - Knuckle Booms,Chain Blocks,,36,0.14876
KWNA,BPRE6001,2,Access - Knuckle Booms,Compaction - Rammers & Vibrating Plates,,56,0.231405
KWNA,BPRE6001,2,Access - Knuckle Booms,Earthmoving - Skid Steer - Loaders,,55,0.227273
KWNA,BPRE6001,2,Access - Knuckle Booms,Fans,,55,0.227273
KWNA,BPRE6001,2,Access - Knuckle Booms,Generators - Diesel Medium,,40,0.165289
KWNA,BPRE6001,2,Access - Knuckle Booms,Generators - Diesel Small,,108,0.446281
KWNA,BPRE6001,2,Access - Knuckle Booms,Industrial Tools & Equipment,,99,0.409091
KWNA,BPRE6001,2,Access - Knuckle Booms,Lighting Towers,,66,0.272727
KWNA,BPRE6001,2,Access - Knuckle Booms,Materials Handling - Forklift,,53,0.219008
KWNA,BPRE6001,2,Access - Knuckle Booms,Miscellaneous - Tools,,126,0.520661
KWNA,BPRE6001,2,Access - Knuckle Booms,Plumbers Equipment,,35,0.144628
KWNA,BPRE6001,2,Access - Knuckle Booms,Power Tools & Accessories,,36,0.14876
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Access - Knuckle Booms,214,0.938596
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Access - Scissor Lifts,39,0.171053
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Air Breakers,55,0.241228
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Air Compressors - Diesel Small,112,0.491228
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Bolting Tools,64,0.280702
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Chain Blocks,34,0.149123
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Compaction - Rammers & Vibrating Plates,50,0.219298
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Earthmoving - Skid Steer - Loaders,52,0.22807
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Fans,52,0.22807
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Generators - Diesel Medium,37,0.162281
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Generators - Diesel Small,100,0.438596
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Industrial Tools & Equipment,92,0.403509
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Lighting Towers,60,0.263158
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Materials Handling - Forklift,51,0.223684
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Miscellaneous - Tools,118,0.517544
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Plumbers Equipment,32,0.140351
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Knuckle Booms,Power Tools & Accessories,34,0.149123
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Scissor Lifts,Access - Knuckle Booms,34,0.85
KWNA,BPRE6001,3,Access - Knuckle Booms,Access - Scissor Lifts,Air Compressors - Diesel Small,31,0.775
KWNA,BPRE6001,3,Access - Knuckle Booms,Earthmoving - Skid Steer - Loaders,Access - Knuckle Booms,48,0.872727
KWNA,BPRE6001,3,Access - Knuckle Booms,Earthmoving - Skid Steer - Loaders,Air Compressors - Diesel Small,43,0.781818
KWNA,BPRE6001,3,Access - Knuckle Booms,Earthmoving - Skid Steer - Loaders,Generators - Diesel Small,45,0.818182
KWNA,BPRE6001,3,Access - Knuckle Booms,Earthmoving - Skid Steer - Loaders,Industrial Tools & Equipment,43,0.781818
KWNA,BPRE6001,3,Access - Knuckle Booms,Earthmoving - Skid Steer - Loaders,Lighting Towers,31,0.563636
KWNA,BPRE6001,3,Access - Knuckle Booms,Earthmoving - Skid Steer - Loaders,Miscellaneous - Tools,45,0.818182
KWNA,BPRE6001,3,Access - Knuckle Booms,Fans,Access - Knuckle Booms,46,0.836364
KWNA,BPRE6001,3,Access - Knuckle Booms,Fans,Air Compressors - Diesel Small,41,0.745455
KWNA,BPRE6001,3,Access - Knuckle Booms,Fans,Generators - Diesel Small,35,0.636364
KWNA,BPRE6001,3,Access - Knuckle Booms,Fans,Miscellaneous - Tools,38,0.690909
KWNA,BPRE6001,3,Access - Knuckle Booms,Power Tools & Accessories,Industrial Tools & Equipment,34,0.944444
KWNA,BPRE6001,3,Access - Knuckle Booms,Power Tools & Accessories,Miscellaneous - Tools,36,1
KWNA,BPRE6001,3,Access - Knuckle Booms,Power Tools & Accessories,Power Tools & Accessories,31,0.861111
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Breakers,Access - Knuckle Booms,47,0.79661
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Breakers,Air Breakers,38,0.644068
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Breakers,Air Compressors - Diesel Small,50,0.847458
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Breakers,Generators - Diesel Small,37,0.627119
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Breakers,Miscellaneous - Tools,40,0.677966
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Access - Knuckle Booms,97,0.82906
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Access - Scissor Lifts,34,0.290598
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Air Breakers,48,0.410256
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Air Compressors - Diesel Small,97,0.82906
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Bolting Tools,44,0.376068
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Compaction - Rammers & Vibrating Plates,41,0.350427
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Earthmoving - Skid Steer - Loaders,42,0.358974
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Fans,41,0.350427
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Generators - Diesel Small,71,0.606838
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Industrial Tools & Equipment,65,0.555556
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Lighting Towers,46,0.393162
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Materials Handling - Forklift,45,0.384615
KWNA,BPRE6001,3,Access - Knuckle Booms,Air Compressors - Diesel Small,Miscellaneous - Tools,88,0.752137
KWNA,BPRE6001,3,Access - Knuckle Booms,Generators - Diesel Medium,Access - Knuckle Booms,33,0.825
KWNA,BPRE6001,3,Access - Knuckle Booms,Generators - Diesel Medium,Miscellaneous - Tools,32,0.8
KWNA,BPRE6001,3,Access - Knuckle Booms,Bolting Tools,Access - Knuckle Booms,54,0.80597
KWNA,BPRE6001,3,Access - Knuckle Booms,Bolting Tools,Air Compressors - Diesel Small,44,0.656716
KWNA,BPRE6001,3,Access - Knuckle Booms,Bolting Tools,Bolting Tools,48,0.716418
