branch,customer,length,fleet1,fleet2,fleet3,frequency,accuracy
WORS,BHPB8632,1,Access - Knuckle Booms,,,529,1
WORS,BHPB8632,1,Access - Straight Booms,,,144,1
WORS,BHPB8632,1,Pumps - Hoses,,,120,1
WORS,BHPB8632,1,Bolting Tools,,,58,1
WORS,BHPB8632,1,Air Compressors - Diesel Small,,,81,1
WORS,BHPB8632,1,Fans,,,76,1
WORS,BHPB8632,1,Generators - Diesel Small,,,202,1
WORS,BHPB8632,1,Access - Scissor Lifts,,,144,1
WORS,BHPB8632,1,Concrete Vibe Units,,,81,1
WORS,BHPB8632,1,Miscellaneous - Tools,,,58,1
WORS,BHPB8632,1,Pumps - Small,,,88,1
WORS,BHPB8632,1,Welders - Motorised,,,131,1
WORS,BHPB8632,1,Air Accessories,,,71,1
WORS,BHPB8632,1,Lighting Towers,,,102,1
WORS,BHPB8632,1,Electrical Leads & Accessories,,,59,1
WORS,BHPB8632,1,Materials Handling - Forklift,,,65,1
WORS,BHPB8632,2,Access - Knuckle Booms,Access - Knuckle Booms,,527,0.996219
WORS,BHPB8632,2,Access - Knuckle Booms,Access - Scissor Lifts,,138,0.26087
WORS,BHPB8632,2,Access - Knuckle Booms,Access - Straight Booms,,140,0.26465
WORS,BHPB8632,2,Access - Knuckle Booms,Air Accessories,,71,0.134216
WORS,BHPB8632,2,Access - Knuckle Booms,Air Compressors - Diesel Small,,81,0.153119
WORS,BHPB8632,2,Access - Knuckle Booms,Bolting Tools,,56,0.10586
WORS,BHPB8632,2,Access - Knuckle Booms,Concrete Vibe Units,,78,0.147448
WORS,BHPB8632,2,Access - Knuckle Booms,Electrical Leads & Accessories,,59,0.111531
WORS,BHPB8632,2,Access - Knuckle Booms,Fans,,74,0.139887
WORS,BHPB8632,2,Access - Knuckle Booms,Generators - Diesel Small,,194,0.36673
WORS,BHPB8632,2,Access - Knuckle Booms,Lighting Towers,,101,0.190926
WORS,BHPB8632,2,Access - Knuckle Booms,Materials Handling - Forklift,,64,0.120983
WORS,BHPB8632,2,Access - Knuckle Booms,Miscellaneous - Tools,,55,0.10397
WORS,BHPB8632,2,Access - Knuckle Booms,Pumps - Hoses,,114,0.215501
WORS,BHPB8632,2,Access - Knuckle Booms,Pumps - Small,,85,0.160681
WORS,BHPB8632,2,Access - Knuckle Booms,Welders - Motorised,,127,0.240076
WORS,BHPB8632,3,Access - Knuckle Booms,Access - Knuckle Booms,Access - Knuckle Booms,525,0.996205
WORS,BHPB8632,3,Access - Knuckle Booms,Access - Knuckle Booms,Access - Scissor Lifts,138,0.26186
WORS,BHPB8632,3,Access - Knuckle Booms,Access - Knuckle Booms,Access - Straight Booms,139,0.263757
WORS,BHPB8632,3,Access - Knuckle Booms,Access - Knuckle Booms,Air Accessories,71,0.134725
WORS,BHPB8632,3,Access - Knuckle Booms,Access - Knuckle Booms,Air Compressors - Diesel Small,81,0.1537
WORS,BHPB8632,3,Access - Knuckle Booms,Access - Knuckle Booms,Bolting Tools,56,0.106262
WORS,BHPB8632,3,Access - Knuckle Booms,Access - Knuckle Booms,Concrete Vibe Units,78,0.148008
WORS,BHPB8632,3,Access - Knuckle Booms,Access - Knuckle Booms,Electrical Leads & Accessories,59,0.111954
WORS,BHPB8632,3,Access - Knuckle Booms,Access - Knuckle Booms,Fans,74,0.140417
